Region,Operating Profit,Year,State
South,181500,2021,Tennessee
South,110000,2021,Tennessee
South,292500,2021,Tennessee
South,59500,2021,Tennessee
South,27562.5,2021,Tennessee
South,19687.5,2021,Tennessee
South,9000,2021,Tennessee
Midwest,19687.5,2021,Nebraska
Midwest,39375,2021,Nebraska
Midwest,66500,2021,Nebraska
Midwest,15312.5,2021,Nebraska
Midwest,15312.5,2021,Nebraska
Midwest,6000,2021,Nebraska
Midwest,19687.5,2021,Nebraska
Midwest,35000,2021,Nebraska
Midwest,67200,2021,Nebraska
Midwest,14000,2021,Nebraska
Midwest,15750,2021,Nebraska
Midwest,0,2021,Nebraska
Midwest,8750,2021,Nebraska
Midwest,30000,2021,Nebraska
Midwest,60000,2021,Nebraska
Midwest,9187.5,2021,Nebraska
Midwest,6562.5,2021,Nebraska
Midwest,0,2021,Nebraska
Midwest,3937.5,2021,Nebraska
Midwest,26250,2021,Nebraska
Midwest,75600,2021,Nebraska
Midwest,17500,2021,Nebraska
Midwest,12250,2021,Nebraska
Midwest,3500,2021,Nebraska
Midwest,8750,2021,Nebraska
Midwest,41250,2021,Nebraska
Midwest,64000,2021,Nebraska
Midwest,18375,2021,Nebraska
Midwest,18375,2021,Nebraska
Midwest,18000,2021,Nebraska
Midwest,23625,2021,Nebraska
Midwest,81250,2021,Nebraska
Midwest,99000,2021,Nebraska
Midwest,42000,2021,Nebraska
Midwest,27562.5,2021,Nebraska
Midwest,24500,2021,Nebraska
Midwest,27562.5,2021,Nebraska
Midwest,87500,2021,Nebraska
Midwest,90000,2021,Nebraska
Midwest,43312.5,2021,Nebraska
Midwest,28000,2021,Nebraska
Midwest,15000,2021,Nebraska
Midwest,14000,2021,Nebraska
Midwest,61875,2021,Nebraska
Midwest,64000,2021,Nebraska
Midwest,24500,2021,Nebraska
Midwest,7000,2021,Nebraska
Midwest,6000,2021,Nebraska
Midwest,7875,2021,Nebraska
Midwest,26250,2021,Nebraska
Midwest,52000,2021,Nebraska
Midwest,15750,2021,Nebraska
Midwest,5250,2021,Nebraska
Midwest,3000,2021,Nebraska
Midwest,3500,2021,Nebraska
Midwest,33750,2021,Nebraska
Midwest,48000,2021,Nebraska
Midwest,15750,2021,Nebraska
Midwest,9975,2021,Nebraska
Midwest,15000,2021,Nebraska
Midwest,17500,2021,Nebraska
Midwest,55000,2021,Nebraska
Midwest,90000,2021,Nebraska
Midwest,35000,2021,Nebraska
Midwest,28000,2021,Nebraska
Midwest,24000,2021,Nebraska
Midwest,26250,2021,Nebraska
Midwest,68750,2021,Nebraska
Midwest,54000,2021,Nebraska
Midwest,81000,2021,Nebraska
Midwest,57000,2021,Nebraska
Midwest,83125,2021,Nebraska
South,45500,2021,Alabama
South,91437.5,2021,Alabama
South,62500,2021,Alabama
South,84000,2021,Alabama
South,59500,2021,Alabama
South,65625,2021,Alabama
South,35000,2021,Alabama
South,86625,2021,Alabama
South,84375,2021,Alabama
South,112500,2021,Alabama
South,60750,2021,Alabama
South,67375,2021,Alabama
South,40000,2021,Alabama
South,84000,2021,Alabama
South,58500,2021,Alabama
South,58500,2021,Alabama
South,32062.5,2021,Alabama
South,41250,2021,Alabama
South,27500,2021,Alabama
South,66000,2021,Alabama
South,31500,2021,Alabama
South,65250,2021,Alabama
South,38812.5,2021,Alabama
South,96250,2021,Alabama
South,80000,2021,Alabama
South,202500,2021,Alabama
South,151875,2021,Alabama
South,168750,2021,Alabama
South,131625,2021,Alabama
South,148500,2021,Alabama
South,100000,2021,Alabama
South,288750,2021,Alabama
South,185625,2021,Alabama
South,206250,2021,Alabama
South,219375,2021,Alabama
South,155250,2021,Alabama
South,118125,2021,Alabama
South,312000,2021,Alabama
South,150000,2021,Alabama
South,206250,2021,Alabama
South,254375,2021,Alabama
South,127500,2021,Alabama
South,105187.5,2021,Alabama
South,263250,2021,Alabama
South,171875,2021,Alabama
South,158125,2021,Alabama
South,187500,2021,Alabama
South,126000,2021,Alabama
South,70875,2021,Alabama
South,149500,2021,Alabama
South,78750,2021,Alabama
South,78750,2021,Alabama
South,83125,2021,Alabama
South,68250,2021,Alabama
South,40500,2021,Alabama
South,123500,2021,Alabama
South,62500,2021,Alabama
South,62500,2021,Alabama
South,129375,2021,Alabama
South,121500,2021,Alabama
South,95625,2021,Alabama
South,243750,2021,Alabama
South,232500,2021,Alabama
South,232500,2021,Alabama
South,227500,2021,Alabama
South,214500,2021,Alabama
South,135000,2021,Alabama
South,341250,2021,Alabama
South,63000,2021,Alabama
South,35000,2021,Alabama
South,30000,2021,Alabama
South,10500,2021,Alabama
Northeast,18750,2021,Maine
Northeast,40000,2021,Maine
Northeast,70000,2021,Maine
Northeast,21000,2021,Maine
Northeast,24000,2021,Maine
Northeast,7875,2021,Maine
Northeast,18750,2021,Maine
Northeast,40000,2021,Maine
Northeast,65800,2021,Maine
Northeast,24500,2021,Maine
Northeast,24000,2021,Maine
Northeast,5250,2021,Maine
Northeast,12500,2021,Maine
Northeast,32000,2021,Maine
Northeast,63000,2021,Maine
Northeast,21000,2021,Maine
Northeast,18000,2021,Maine
Northeast,7875,2021,Maine
Northeast,9375,2021,Maine
Northeast,36000,2021,Maine
Northeast,95287.5,2021,Maine
Northeast,35000,2021,Maine
Northeast,31500,2021,Maine
Northeast,16875,2021,Maine
Northeast,20625,2021,Maine
Northeast,66000,2021,Maine
Northeast,101062.5,2021,Maine
Northeast,48125,2021,Maine
Northeast,36000,2021,Maine
Northeast,23625,2021,Maine
Northeast,24062.5,2021,Maine
Northeast,78000,2021,Maine
Northeast,105875,2021,Maine
Northeast,52500,2021,Maine
Northeast,40500,2021,Maine
Northeast,23625,2021,Maine
Northeast,27500,2021,Maine
Northeast,90000,2021,Maine
Northeast,101062.5,2021,Maine
Northeast,52500,2021,Maine
Northeast,40500,2021,Maine
Northeast,23625,2021,Maine
Northeast,20625,2021,Maine
Northeast,78000,2021,Maine
Northeast,86625,2021,Maine
Northeast,43750,2021,Maine
Northeast,27000,2021,Maine
Northeast,16875,2021,Maine
Northeast,17187.5,2021,Maine
Northeast,54000,2021,Maine
Northeast,84000,2021,Maine
Northeast,43312.5,2021,Maine
Northeast,27500,2021,Maine
Northeast,16500,2021,Maine
Northeast,16250,2021,Maine
Northeast,63000,2021,Maine
Northeast,85312.5,2021,Maine
Northeast,38500,2021,Maine
Northeast,42900,2021,Maine
Northeast,28875,2021,Maine
Northeast,24375,2021,Maine
Northeast,70000,2021,Maine
Northeast,108062.5,2021,Maine
Northeast,52937.5,2021,Maine
Northeast,55000,2021,Maine
Northeast,33000,2021,Maine
Northeast,32500,2021,Maine
Northeast,84000,2021,Maine
Northeast,32812.5,2021,Maine
Northeast,33750,2021,Maine
Northeast,42187.5,2021,Maine
Northeast,25312.5,2021,Maine
West,49500,2021,Alaska
West,110687.5,2021,Alaska
West,43312.5,2021,Alaska
West,30937.5,2021,Alaska
West,21875,2021,Alaska
West,40625,2021,Alaska
West,57750,2021,Alaska
West,104912.5,2021,Alaska
West,48125,2021,Alaska
West,30937.5,2021,Alaska
West,15625,2021,Alaska
West,28437.5,2021,Alaska
West,45375,2021,Alaska
West,101062.5,2021,Alaska
West,43312.5,2021,Alaska
West,25312.5,2021,Alaska
West,18750,2021,Alaska
West,22500,2021,Alaska
West,45000,2021,Alaska
West,129675,2021,Alaska
West,57750,2021,Alaska
West,41250,2021,Alaska
West,34375,2021,Alaska
West,44687.5,2021,Alaska
West,84000,2021,Alaska
West,147875,2021,Alaska
West,84000,2021,Alaska
West,44687.5,2021,Alaska
West,41250,2021,Alaska
West,48750,2021,Alaska
West,94500,2021,Alaska
West,153562.5,2021,Alaska
West,89250,2021,Alaska
West,48125,2021,Alaska
West,41250,2021,Alaska
West,52812.5,2021,Alaska
West,105000,2021,Alaska
West,147875,2021,Alaska
West,89250,2021,Alaska
West,48125,2021,Alaska
West,34375,2021,Alaska
West,36562.5,2021,Alaska
West,84000,2021,Alaska
West,119437.5,2021,Alaska
West,68250,2021,Alaska
West,30937.5,2021,Alaska
West,27500,2021,Alaska
West,32500,2021,Alaska
West,63000,2021,Alaska
West,110250,2021,Alaska
West,62562.5,2021,Alaska
West,28437.5,2021,Alaska
West,24375,2021,Alaska
West,28125,2021,Alaska
West,66000,2021,Alaska
West,111562.5,2021,Alaska
West,68250,2021,Alaska
West,52000,2021,Alaska
West,48750,2021,Alaska
West,51562.5,2021,Alaska
West,90000,2021,Alaska
West,157500,2021,Alaska
West,91000,2021,Alaska
West,32812.5,2021,Alaska
West,33750,2021,Alaska
West,42187.5,2021,Alaska
West,25312.5,2021,Alaska
West,13125,2021,Alaska
West,76500,2021,Alaska
West,41562.5,2021,Alaska
West,33750,2021,Alaska
West,42187.5,2021,Alaska
West,25312.5,2021,Hawaii
West,11250,2021,Hawaii
West,63000,2021,Hawaii
West,56250,2021,Hawaii
West,38500,2021,Hawaii
West,56250,2021,Hawaii
West,37812.5,2021,Hawaii
West,11250,2021,Hawaii
West,71500,2021,Hawaii
West,75000,2021,Hawaii
West,39000,2021,Hawaii
West,56875,2021,Hawaii
West,31250,2021,Hawaii
West,12375,2021,Hawaii
West,91000,2021,Hawaii
West,72187.5,2021,Hawaii
West,45000,2021,Hawaii
West,56250,2021,Hawaii
West,37812.5,2021,Hawaii
West,15750,2021,Hawaii
West,142500,2021,Hawaii
West,126875,2021,Hawaii
West,90000,2021,Hawaii
West,112500,2021,Hawaii
West,89062.5,2021,Hawaii
West,44625,2021,Hawaii
West,260000,2021,Hawaii
West,160000,2021,Hawaii
West,110500,2021,Hawaii
West,127500,2021,Hawaii
West,100000,2021,Hawaii
West,70125,2021,Hawaii
West,220000,2021,Hawaii
West,159375,2021,Hawaii
West,108750,2021,Hawaii
West,105000,2021,Hawaii
West,91875,2021,Hawaii
West,55125,2021,Hawaii
West,105000,2021,Hawaii
West,89375,2021,Hawaii
West,77000,2021,Hawaii
West,60937.5,2021,Hawaii
West,52812.5,2021,Hawaii
West,39375,2021,Hawaii
West,90000,2021,Hawaii
West,65312.5,2021,Hawaii
West,61750,2021,Hawaii
West,45000,2021,Hawaii
West,37812.5,2021,Hawaii
West,24375,2021,Hawaii
West,84000,2021,Hawaii
West,72187.5,2021,Hawaii
West,72000,2021,Hawaii
West,58437.5,2021,Hawaii
West,65000,2021,Hawaii
West,47812.5,2021,Hawaii
West,180000,2021,Hawaii
West,131250,2021,Hawaii
West,119000,2021,Hawaii
West,100000,2021,Hawaii
West,100000,2021,Hawaii
West,57375,2021,Hawaii
West,199500,2021,Hawaii
West,51000,2021,Hawaii
West,53125,2021,Hawaii
West,63750,2021,Hawaii
West,41250,2021,Hawaii
West,24750,2021,Hawaii
West,106875,2021,Hawaii
West,63000,2021,Hawaii
West,53125,2021,Hawaii
West,63750,2021,Hawaii
Southeast,41250,2021,Florida
Southeast,22000,2021,Florida
Southeast,90000,2021,Florida
Southeast,82500,2021,Florida
Southeast,60000,2021,Florida
Southeast,82875,2021,Florida
Southeast,58500,2021,Florida
Southeast,22750,2021,Florida
Southeast,101250,2021,Florida
Southeast,107250,2021,Florida
Southeast,61250,2021,Florida
Southeast,84000,2021,Florida
Southeast,49500,2021,Florida
Southeast,24000,2021,Florida
Southeast,126562.5,2021,Florida
Southeast,103500,2021,Florida
Southeast,69062.5,2021,Florida
Southeast,82875,2021,Florida
Southeast,58500,2021,Florida
Southeast,24750,2021,Florida
Southeast,181125,2021,Florida
Southeast,160875,2021,Florida
Southeast,122500,2021,Florida
Southeast,178500,2021,Florida
Southeast,146625,2021,Florida
Southeast,85500,2021,Florida
Southeast,371250,2021,Florida
Southeast,243000,2021,Florida
Southeast,178125,2021,Florida
Southeast,199500,2021,Florida
Southeast,162000,2021,Florida
Southeast,123500,2021,Florida
Southeast,321750,2021,Florida
Southeast,242250,2021,Florida
Southeast,175312.5,2021,Florida
Southeast,168000,2021,Florida
Southeast,114000,2021,Florida
Southeast,76000,2021,Florida
Southeast,114750,2021,Florida
Southeast,90000,2021,Florida
Southeast,81250,2021,Florida
Southeast,54000,2021,Florida
Southeast,45000,2021,Florida
Southeast,38500,2021,Florida
Southeast,74250,2021,Florida
Southeast,60000,2021,Florida
Southeast,93437.5,2021,Florida
Southeast,72000,2021,Florida
Southeast,61875,2021,Florida
Southeast,45500,2021,Florida
Southeast,126000,2021,Florida
Southeast,103125,2021,Florida
Southeast,105000,2021,Florida
Southeast,86625,2021,Florida
Southeast,97500,2021,Florida
Southeast,80750,2021,Florida
Southeast,243000,2021,Florida
Southeast,180000,2021,Florida
Southeast,170000,2021,Florida
Southeast,144000,2021,Florida
Southeast,144000,2021,Florida
Southeast,94500,2021,Florida
Southeast,267187.5,2021,Florida
Southeast,172125,2021,Florida
Southeast,102375,2021,Florida
Southeast,56875,2021,Florida
Southeast,60000,2021,Florida
Southeast,105875,2021,Florida
Southeast,146250,2021,Florida
Southeast,182250,2021,Florida
Southeast,86625,2021,Florida
Southeast,52500,2021,Florida
Northeast,57000,2021,New York
Northeast,105875,2021,New York
Northeast,146250,2021,New York
Northeast,176175,2021,New York
Northeast,86625,2021,New York
Northeast,50312.5,2021,New York
Northeast,51000,2021,New York
Northeast,91437.5,2021,New York
Northeast,129375,2021,New York
Northeast,167062.5,2021,New York
Northeast,82687.5,2021,New York
Northeast,45937.5,2021,New York
Northeast,54000,2021,New York
Northeast,91437.5,2021,New York
Northeast,135000,2021,New York
Northeast,215325,2021,New York
Northeast,110687.5,2021,New York
Northeast,68750,2021,New York
Northeast,75000,2021,New York
Northeast,110250,2021,New York
Northeast,203125,2021,New York
Northeast,236250,2021,New York
Northeast,120312.5,2021,New York
Northeast,75000,2021,New York
Northeast,86250,2021,New York
Northeast,130812.5,2021,New York
Northeast,253750,2021,New York
Northeast,277875,2021,New York
Northeast,147000,2021,New York
Northeast,85937.5,2021,New York
Northeast,94875,2021,New York
Northeast,136500,2021,New York
Northeast,271250,2021,New York
Northeast,270562.5,2021,New York
Northeast,147000,2021,New York
Northeast,85937.5,2021,New York
Northeast,77625,2021,New York
Northeast,105875,2021,New York
Northeast,217500,2021,New York
Northeast,210375,2021,New York
Northeast,113750,2021,New York
Northeast,61875,2021,New York
Northeast,70875,2021,New York
Northeast,101062.5,2021,New York
Northeast,187500,2021,New York
Northeast,216000,2021,New York
Northeast,109375,2021,New York
Northeast,65625,2021,New York
Northeast,75000,2021,New York
Northeast,105000,2021,New York
Northeast,203125,2021,New York
Northeast,209250,2021,New York
Northeast,105000,2021,New York
Northeast,68125,2021,New York
Northeast,86250,2021,New York
Northeast,125125,2021,New York
Northeast,227500,2021,New York
Northeast,255937.5,2021,New York
Northeast,129937.5,2021,New York
Northeast,85937.5,2021,New York
Northeast,94875,2021,New York
Northeast,130812.5,2021,New York
Northeast,236250,2021,New York
Northeast,160000,2021,New York
Northeast,72000,2021,New York
Northeast,63000,2021,New York
Northeast,55125,2021,New York
Northeast,75000,2021,New York
Northeast,60000,2021,New York
Northeast,170000,2021,New York
Northeast,60000,2021,New York
Northeast,57750,2021,New York
West,52062.5,2021,Wyoming
West,75000,2021,Wyoming
West,60000,2021,Wyoming
West,164000,2021,Wyoming
West,63000,2021,Wyoming
West,57750,2021,Wyoming
West,49000,2021,Wyoming
West,67500,2021,Wyoming
West,55000,2021,Wyoming
West,160000,2021,Wyoming
West,60000,2021,Wyoming
West,52500,2021,Wyoming
West,52062.5,2021,Wyoming
West,63750,2021,Wyoming
West,55000,2021,Wyoming
West,205000,2021,Wyoming
West,70875,2021,Wyoming
West,70000,2021,Wyoming
West,63000,2021,Wyoming
West,71250,2021,Wyoming
West,82500,2021,Wyoming
West,212500,2021,Wyoming
West,81000,2021,Wyoming
West,73500,2021,Wyoming
West,70000,2021,Wyoming
West,75000,2021,Wyoming
West,89375,2021,Wyoming
West,218750,2021,Wyoming
West,84375,2021,Wyoming
West,77000,2021,Wyoming
West,70000,2021,Wyoming
West,78750,2021,Wyoming
West,96250,2021,Wyoming
West,212500,2021,Wyoming
West,84375,2021,Wyoming
West,77000,2021,Wyoming
West,73500,2021,Wyoming
West,75000,2021,Wyoming
West,92812.5,2021,Wyoming
West,200000,2021,Wyoming
West,81000,2021,Wyoming
West,73500,2021,Wyoming
West,70000,2021,Wyoming
West,75000,2021,Wyoming
West,82500,2021,Wyoming
West,213125,2021,Wyoming
West,81000,2021,Wyoming
West,78750,2021,Wyoming
West,74812.5,2021,Wyoming
West,78375,2021,Wyoming
West,90000,2021,Wyoming
West,206250,2021,Wyoming
West,77625,2021,Wyoming
West,81900,2021,Wyoming
West,78750,2021,Wyoming
West,78375,2021,Wyoming
West,86250,2021,Wyoming
West,220000,2021,Wyoming
West,81000,2021,Wyoming
West,86625,2021,Wyoming
West,78750,2021,Wyoming
West,82500,2021,Wyoming
West,90000,2021,Wyoming
West,36750,2021,Wyoming
West,49000,2021,Wyoming
West,49000,2021,Wyoming
West,28000,2021,Wyoming
West,27000,2021,Wyoming
West,48000,2021,Wyoming
West,47250,2021,Wyoming
West,49000,2021,Wyoming
West,49000,2021,Wyoming
Southeast,28000,2021,Virginia
Southeast,22500,2021,Virginia
Southeast,39000,2021,Virginia
Southeast,66500,2021,Virginia
Southeast,56875,2021,Virginia
Southeast,67375,2021,Virginia
Southeast,43750,2021,Virginia
Southeast,22000,2021,Virginia
Southeast,45000,2021,Virginia
Southeast,91437.5,2021,Virginia
Southeast,57750,2021,Virginia
Southeast,68250,2021,Virginia
Southeast,35437.5,2021,Virginia
Southeast,25000,2021,Virginia
Southeast,58500,2021,Virginia
Southeast,87500,2021,Virginia
Southeast,67375,2021,Virginia
Southeast,67375,2021,Virginia
Southeast,48125,2021,Virginia
Southeast,31500,2021,Virginia
Southeast,94500,2021,Virginia
Southeast,149187.5,2021,Virginia
Southeast,147875,2021,Virginia
Southeast,182000,2021,Virginia
Southeast,147000,2021,Virginia
Southeast,144000,2021,Virginia
Southeast,220500,2021,Virginia
Southeast,252875,2021,Virginia
Southeast,220500,2021,Virginia
Southeast,204750,2021,Virginia
Southeast,163625,2021,Virginia
Southeast,216000,2021,Virginia
Southeast,189000,2021,Virginia
Southeast,252000,2021,Virginia
Southeast,217000,2021,Virginia
Southeast,159250,2021,Virginia
Southeast,104125,2021,Virginia
Southeast,119000,2021,Virginia
Southeast,56250,2021,Virginia
Southeast,78750,2021,Virginia
Southeast,86625,2021,Virginia
Southeast,43750,2021,Virginia
Southeast,35000,2021,Virginia
Southeast,54000,2021,Virginia
Southeast,33750,2021,Virginia
Southeast,49000,2021,Virginia
Southeast,101062.5,2021,Virginia
Southeast,61250,2021,Virginia
Southeast,51187.5,2021,Virginia
Southeast,66000,2021,Virginia
Southeast,63000,2021,Virginia
Southeast,90562.5,2021,Virginia
Southeast,113750,2021,Virginia
