sales,date
2352,Mar-21
4181,Mar-21
3584,Mar-21
6104,Apr-21
3108,Apr-21
2014,Apr-21
2448,Apr-21
4242,Apr-21
4658,Apr-21
8694,May-21
5940,May-21
5577,May-21
4674,May-21
6174,May-21
7579,May-21
11368,Jun-21
5658,Jun-21
6958,Jun-21
6860,Jun-21
9300,Jun-21
12544,Jun-21
15876,Jul-21
10920,Jul-21
8823,Jul-21
8056,Jul-21
9086,Jul-21
12489,Jul-21
13908,Aug-21
11310,Aug-21
7950,Aug-21
6478,Aug-21
6750,Aug-21
9126,Aug-21
11250,Sep-21
8131,Sep-21
3174,Sep-21
2712,Sep-21
3904,Sep-21
5106,Sep-21
7560,Oct-21
4002,Oct-21
2862,Oct-21
3248,Oct-21
4292,Oct-21
5586,Oct-21
5746,Nov-21
3360,Nov-21
3712,Nov-21
7965,Nov-21
10488,Nov-21
12358,Nov-21
16170,Dec-21
10860,Dec-21
9499,Dec-21
9261,Dec-21
9656,Dec-21
11544,Dec-21
4995,Jan-21
2964,Jan-21
2100,Jan-21
1428,Jan-21
2392,Jan-21
2997,Jan-21
5244,Feb-21
2204,Feb-21
1827,Feb-21
1156,Feb-21
2592,Feb-21
3042,Feb-21
6396,Mar-21
2419,Mar-21
2482,Mar-21
972,Mar-21
2288,Mar-21
2730,Mar-21
4879,Apr-21
2009,Apr-21
1862,Apr-21
1218,Apr-21
1645,Apr-21
2700,Apr-21
7644,May-21
2856,May-21
2204,May-21
1444,May-21
1932,May-21
4233,May-21
5112,Jun-21
2541,Jun-21
1568,Jun-21
1508,Jun-21
2646,Jun-21
5252,Jun-21
7896,Jul-21
4180,Jul-21
2622,Jul-21
2331,Jul-21
3450,Jul-21
5750,Jul-21
7682,Aug-21
3731,Aug-21
2880,Aug-21
2850,Aug-21
3185,Aug-21
6120,Aug-21
6576,Sep-21
4136,Sep-21
2145,Sep-21
1728,Sep-21
2494,Sep-21
3626,Sep-21
6678,Oct-21
3403,Oct-21
2021,Oct-21
1722,Oct-21
2173,Oct-21
4399,Oct-21
5904,Nov-21
2808,Nov-21
2337,Nov-21
2704,Nov-21
3127,Nov-21
5280,Nov-21
9322,Dec-21
5096,Dec-21
3774,Dec-21
3332,Dec-21
3672,Dec-21
6272,Dec-21
5481,Jan-21
4118,Jan-21
2844,Jan-21
2323,Jan-21
4370,Jan-21
4582,Jan-21
6300,Feb-21
2862,Feb-21
2232,Feb-21
2275,Feb-21
4212,Feb-21
3000,Feb-21
4301,Mar-21
2400,Mar-21
1792,Mar-21
1520,Mar-21
2592,Mar-21
2952,Mar-21
3887,Apr-21
2507,Apr-21
1414,Apr-21
1425,Apr-21
3078,Apr-21
3472,Apr-21
7566,May-21
4847,May-21
3927,May-21
3333,May-21
4756,May-21
6580,May-21
9240,Jun-21
4625,Jun-21
5863,Jun-21
5031,Jun-21
7695,Jun-21
11280,Jun-21
12818,Jul-21
8268,Jul-21
6816,Jul-21
5952,Jul-21
8850,Jul-21
10736,Jul-21
12040,Aug-21
8400,Aug-21
7056,Aug-21
4992,Aug-21
5612,Aug-21
8957,Aug-21
9541,Sep-21
6174,Sep-21
2337,Sep-21
1900,Sep-21
3132,Sep-21
4160,Sep-21
5632,Oct-21
3625,Oct-21
2352,Oct-21
2415,Oct-21
3136,Oct-21
4092,Oct-21
4564,Nov-21
2106,Nov-21
3108,Nov-21
6318,Nov-21
8733,Nov-21
10744,Nov-21
13192,Dec-21
8990,Dec-21
8083,Dec-21
7448,Dec-21
8060,Dec-21
10224,Dec-21
4224,Jan-21
3275,Jan-21
1638,Jan-21
1482,Jan-21
3230,Jan-21
2806,Jan-21
4536,Feb-21
2520,Feb-21
1680,Feb-21
1260,Feb-21
3332,Feb-21
2185,Feb-21
3258,Mar-21
1960,Mar-21
880,Mar-21
1140,Mar-21
2080,Mar-21
2448,Mar-21
4002,Apr-21
1944,Apr-21
1050,Apr-21
1260,Apr-21
2701,Apr-21
3248,Apr-21
7059,May-21
4294,May-21
3094,May-21
2652,May-21
3570,May-21
4884,May-21
7308,Jun-21
3392,Jun-21
3952,Jun-21
3626,Jun-21
5292,Jun-21
8640,Jun-21
11650,Jul-21
6909,Jul-21
5418,Jul-21
4756,Jul-21
6545,Jul-21
9450,Jul-21
11550,Aug-21
7600,Aug-21
5922,Aug-21
4056,Aug-21
5424,Aug-21
7150,Aug-21
8736,Sep-21
4914,Sep-21
1232,Sep-21
1232,Sep-21
2162,Sep-21
3451,Sep-21
4050,Oct-21
2014,Oct-21
1482,Oct-21
1368,Oct-21
2241,Oct-21
3016,Oct-21
3432,Nov-21
1316,Nov-21
2070,Nov-21
5559,Nov-21
6279,Nov-21
8541,Nov-21
13601,Dec-21
7560,Dec-21
6930,Dec-21
6840,Dec-21
7168,Dec-21
10500,Dec-21
4008,Jan-21
2725,Jan-21
1470,Jan-21
1170,Jan-21
2640,Jan-21
2323,Jan-21
4056,Feb-21
1840,Feb-21
1365,Feb-21
931,Feb-21
2550,Feb-21
1764,Feb-21
2926,Mar-21
1387,Mar-21
720,Mar-21
680,Mar-21
1666,Mar-21
1587,Mar-21
3648,Apr-21
1495,Apr-21
952,Apr-21
810,Apr-21
2014,Apr-21
2632,Apr-21
6012,May-21
3393,May-21
2448,May-21
2006,May-21
3225,May-21
4116,May-21
5928,Jun-21
2904,Jun-21
3168,Jun-21
3306,Jun-21
4437,Jun-21
6820,Jun-21
9100,Jul-21
5265,Jul-21
4136,Jul-21
3485,Jul-21
5782,Jul-21
8662,Jul-21
10584,Aug-21
5763,Aug-21
5311,Aug-21
3256,Aug-21
3807,Aug-21
6200,Aug-21
7350,Sep-21
3724,Sep-21
966,Sep-21
882,Sep-21
1564,Sep-21
2548,Sep-21
3973,Oct-21
1672,Oct-21
1120,Oct-21
936,Oct-21
1450,Oct-21
2639,Oct-21
3059,Nov-21
1092,Nov-21
1702,Nov-21
3900,Nov-21
5467,Nov-21
7560,Nov-21
10816,Dec-21
6902,Dec-21
5555,Dec-21
5076,Dec-21
5589,Dec-21
8364,Dec-21
3427,Jan-21
2093,Jan-21
1232,Jan-21
1064,Jan-21
2145,Jan-21
2346,Jan-21
3726,Feb-21
1495,Feb-21
1050,Feb-21
840,Feb-21
2176,Feb-21
1764,Feb-21
3060,Mar-21
1121,Mar-21
675,Mar-21
520,Mar-21
1312,Mar-21
1495,Mar-21
3600,Apr-21
1450,Apr-21
840,Apr-21
665,Apr-21
1482,Apr-21
2349,Apr-21
5148,May-21
3003,May-21
2080,May-21
1856,May-21
2408,May-21
3948,May-21
5328,Jun-21
3008,Jun-21
2997,Jun-21
3040,Jun-21
4482,Jun-21
6786,Jun-21
9282,Jul-21
5831,Jul-21
4284,Jul-21
3225,Jul-21
5096,Jul-21
8400,Jul-21
10584,Aug-21
5661,Aug-21
4794,Aug-21
3330,Aug-21
3243,Aug-21
5876,Aug-21
7755,Sep-21
3458,Sep-21
1125,Sep-21
910,Sep-21
1464,Sep-21
2726,Sep-21
4205,Oct-21
1615,Oct-21
1140,Oct-21
893,Oct-21
1334,Oct-21
2520,Oct-21
2806,Nov-21
1008,Nov-21
1265,Nov-21
4482,Nov-21
4760,Nov-21
6424,Nov-21
9900,Dec-21
7080,Dec-21
5510,Dec-21
5310,Dec-21
5184,Dec-21
7616,Dec-21
5244,Jan-21
2960,Jan-21
2241,Jan-21
1224,Jan-21
2112,Jan-21
2664,Jan-21
5846,Feb-21
1833,Feb-21
1711,Feb-21
825,Feb-21
2208,Feb-21
2560,Feb-21
4836,Mar-21
1850,Mar-21
1593,Mar-21
759,Mar-21
1457,Mar-21
2183,Mar-21
4294,Apr-21
1638,Apr-21
1305,Apr-21
680,Apr-21
1624,Apr-21
2928,Apr-21
8062,May-21
2700,May-21
1978,May-21
1118,May-21
1938,May-21
3944,May-21
5535,Jun-21
2730,Jun-21
1728,Jun-21
1568,Jun-21
2091,Jun-21
4700,Jun-21
7238,Jul-21
3564,Jul-21
2257,Jul-21
1672,Jul-21
2548,Jul-21
4982,Jul-21
6419,Aug-21
3276,Aug-21
2340,Aug-21
2204,Aug-21
2162,Aug-21
4664,Aug-21
5796,Sep-21
3120,Sep-21
1696,Sep-21
1326,Sep-21
1722,Sep-21
2990,Sep-21
5616,Oct-21
3075,Oct-21
1806,Oct-21
1548,Oct-21
2052,Oct-21
3850,Oct-21
5512,Nov-21
2583,Nov-21
2451,Nov-21
1892,Nov-21
2655,Nov-21
3965,Nov-21
8120,Dec-21
3375,Dec-21
3285,Dec-21
2250,Dec-21
2800,Dec-21
4800,Dec-21
4224,Jan-21
2368,Jan-21
1850,Jan-21
924,Jan-21
2107,Jan-21
2376,Jan-21
5168,Feb-21
1734,Feb-21
1632,Feb-21
870,Feb-21
2142,Feb-21
1587,Feb-21
3886,Mar-21
1566,Mar-21
1064,Mar-21
550,Mar-21
1296,Mar-21
1764,Mar-21
3164,Apr-21
1232,Apr-21
779,Apr-21
528,Apr-21
1740,Apr-21
3332,Apr-21
7095,May-21
2214,May-21
1887,May-21
936,May-21
1426,May-21
3900,May-21
4500,Jun-21
2080,Jun-21
1620,Jun-21
1479,Jun-21
1786,Jun-21
4641,Jun-21
7680,Jul-21
3696,Jul-21
2183,Jul-21
2014,Jul-21
2940,Jul-21
5292,Jul-21
6762,Aug-21
3780,Aug-21
2331,Aug-21
1976,Aug-21
2024,Aug-21
5130,Aug-21
4788,Sep-21
2448,Sep-21
1377,Sep-21
1232,Sep-21
1512,Sep-21
2772,Sep-21
5684,Oct-21
2628,Oct-21
1521,Oct-21
1254,Oct-21
1530,Oct-21
3869,Oct-21
5880,Nov-21
2628,Nov-21
2067,Nov-21
1833,Nov-21
2420,Nov-21
3900,Nov-21
8250,Dec-21
3450,Dec-21
3504,Dec-21
2538,Dec-21
3132,Dec-21
4914,Dec-21
3051,Jan-21
2030,Jan-21
1292,Jan-21
624,Jan-21
1596,Jan-21
2100,Jan-21
4060,Feb-21
1260,Feb-21
1064,Feb-21
575,Feb-21
1444,Feb-21
952,Feb-21
2584,Mar-21
893,Mar-21
585,Mar-21
392,Mar-21
1092,Mar-21
1360,Mar-21
2480,Apr-21
882,Apr-21
530,Apr-21
420,Apr-21
1870,Apr-21
2898,Apr-21
8322,May-21
2331,May-21
1782,May-21
1122,May-21
1806,May-21
3174,May-21
4384,Jun-21
2156,Jun-21
1150,Jun-21
1056,Jun-21
1496,Jun-21
4335,Jun-21
6762,Jul-21
3828,Jul-21
2448,Jul-21
1739,Jul-21
2760,Jul-21
4794,Jul-21
6419,Aug-21
3276,Aug-21
2379,Aug-21
1998,Aug-21
2448,Aug-21
5194,Aug-21
4522,Sep-21
2079,Sep-21
1176,Sep-21
874,Sep-21
1530,Sep-21
2196,Sep-21
4816,Oct-21
2400,Oct-21
1326,Oct-21
1054,Oct-21
1596,Oct-21
3577,Oct-21
4592,Nov-21
2304,Nov-21
1824,Nov-21
1768,Nov-21
2695,Nov-21
4248,Nov-21
7938,Dec-21
4277,Dec-21
3901,Dec-21
2989,Dec-21
3481,Dec-21
5192,Dec-21
3528,Jan-21
2030,Jan-21
1170,Jan-21
667,Jan-21
1710,Jan-21
2044,Jan-21
4060,Feb-21
1131,Feb-21
1200,Feb-21
460,Feb-21
1444,Feb-21
910,Feb-21
2679,Mar-21
836,Mar-21
531,Mar-21
280,Mar-21
986,Mar-21
1134,Mar-21
2196,Apr-21
780,Apr-21
369,Apr-21
330,Apr-21
1430,Apr-21
2989,Apr-21
7772,May-21
1950,May-21
1617,May-21
1216,May-21
2332,May-21
4230,May-21
5120,Jun-21
2430,Jun-21
1248,Jun-21
1128,Jun-21
1564,Jun-21
4998,Jun-21
6705,Jul-21
3654,Jul-21
2318,Jul-21
1938,Jul-21
2400,Jul-21
4888,Jul-21
7268,Aug-21
3612,Aug-21
2184,Aug-21
1950,Aug-21
2208,Aug-21
5304,Aug-21
4719,Sep-21
1885,Sep-21
1056,Sep-21
782,Sep-21
1089,Sep-21
1976,Sep-21
4859,Oct-21
2244,Oct-21
1122,Oct-21
1056,Oct-21
1452,Oct-21
2990,Oct-21
4264,Nov-21
2496,Nov-21
2277,Nov-21
2145,Nov-21
3248,Nov-21
4575,Nov-21
8004,Dec-21
4998,Dec-21
3915,Dec-21
3504,Dec-21
4161,Dec-21
5192,Dec-21
4480,Jan-21
2496,Jan-21
2088,Jan-21
1232,Jan-21
2378,Jan-21
2688,Jan-21
5440,Feb-21
1768,Feb-21
1752,Feb-21
1044,Feb-21
2378,Feb-21
1425,Feb-21
3473,Mar-21
1403,Mar-21
1008,Mar-21
589,Mar-21
1408,Mar-21
1776,Mar-21
2875,Apr-21
1242,Apr-21
728,Apr-21
684,Apr-21
2745,Apr-21
3384,Apr-21
8856,May-21
2701,May-21
1904,May-21
1666,May-21
2552,May-21
4823,May-21
5580,Jun-21
3008,Jun-21
1350,Jun-21
1334,Jun-21
1908,Jun-21
5096,Jun-21
7599,Jul-21
4116,Jul-21
2856,Jul-21
2058,Jul-21
2550,Jul-21
5454,Jul-21
7144,Aug-21
3567,Aug-21
2072,Aug-21
2280,Aug-21
2491,Aug-21
4914,Aug-21
4389,Sep-21
2146,Sep-21
1127,Sep-21
984,Sep-21
1386,Sep-21
2448,Sep-21
4756,Oct-21
2080,Oct-21
1216,Oct-21
1452,Oct-21
1558,Oct-21
3984,Oct-21
5043,Nov-21
3234,Nov-21
2592,Nov-21
2822,Nov-21
4125,Nov-21
5551,Nov-21
8700,Dec-21
5292,Dec-21
5145,Dec-21
3915,Dec-21
4536,Dec-21
7440,Dec-21
4000,Jan-21
2400,Jan-21
2175,Jan-21
1305,Jan-21
2214,Jan-21
2550,Jan-21
4917,Feb-21
1900,Feb-21
2025,Feb-21
1666,Feb-21
3120,Feb-21
2520,Feb-21
4620,Mar-21
1863,Mar-21
1729,Mar-21
1127,Mar-21
2183,Mar-21
2349,Mar-21
3861,Apr-21
2100,Apr-21
1292,Apr-21
1175,Apr-21
3360,Apr-21
4418,Apr-21
10382,May-21
3219,May-21
2464,May-21
1650,May-21
2856,May-21
4940,May-21
6450,Jun-21
4403,Jun-21
2673,Jun-21
2277,Jun-21
3034,Jun-21
6785,Jun-21
10010,Jul-21
5800,Jul-21
4802,Jul-21
3696,Jul-21
4698,Jul-21
8379,Jul-21
6026,Aug-21
3780,Aug-21
3306,Aug-21
2592,Aug-21
3332,Aug-21
6210,Aug-21
5236,Sep-21
2639,Sep-21
1632,Sep-21
1357,Sep-21
1952,Sep-21
2700,Sep-21
4715,Oct-21
2560,Oct-21
1452,Oct-21
1504,Oct-21
2173,Oct-21
3948,Oct-21
5148,Nov-21
3135,Nov-21
2464,Nov-21
3458,Nov-21
4836,Nov-21
6400,Nov-21
10560,Dec-21
7020,Dec-21
5600,Dec-21
5406,Dec-21
5795,Dec-21
8296,Dec-21
3498,Jan-21
2312,Jan-21
1512,Jan-21
560,Jan-21
1386,Jan-21
1947,Jan-21
4416,Feb-21
1292,Feb-21
1104,Feb-21
392,Feb-21
1271,Feb-21
2142,Feb-21
4000,Mar-21
1326,Mar-21
1272,Mar-21
203,Mar-21
946,Mar-21
1617,Mar-21
4224,Apr-21
992,Apr-21
792,Apr-21
351,Apr-21
615,Apr-21
1664,Apr-21
5782,May-21
1974,May-21
1368,May-21
1110,May-21
1764,May-21
3276,May-21
5875,Jun-21
3075,Jun-21
1739,Jun-21
1628,Jun-21
2058,Jun-21
4452,Jun-21
6419,Jul-21
3024,Jul-21
2220,Jul-21
1620,Jul-21
2346,Jul-21
5508,Jul-21
6480,Aug-21
3403,Aug-21
2340,Aug-21
1628,Aug-21
1786,Aug-21
4293,Aug-21
6272,Sep-21
2772,Sep-21
1368,Sep-21
900,Sep-21
1440,Sep-21
2700,Sep-21
5876,Oct-21
2784,Oct-21
1225,Oct-21
1029,Oct-21
1120,Oct-21
3120,Oct-21
5104,Nov-21
2295,Nov-21
2352,Nov-21
1968,Nov-21
1736,Nov-21
3906,Nov-21
6954,Dec-21
2990,Dec-21
2925,Dec-21
2156,Dec-21
2754,Dec-21
4392,Dec-21
4932,Jan-21
3078,Jan-21
2639,Jan-21
1504,Jan-21
2891,Jan-21
2916,Jan-21
5616,Feb-21
2257,Feb-21
1863,Feb-21
1485,Feb-21
2925,Feb-21
3822,Feb-21
5688,Mar-21
2652,Mar-21
2001,Mar-21
992,Mar-21
2254,Mar-21
2808,Mar-21
4716,Apr-21
2318,Apr-21
1593,Apr-21
1408,Apr-21
2115,Apr-21
2964,Apr-21
8160,May-21
3243,May-21
3321,May-21
2665,May-21
3700,May-21
5616,May-21
9639,Jun-21
5760,Jun-21
3655,Jun-21
3075,Jun-21
3750,Jun-21
7560,Jun-21
9646,Jul-21
5593,Jul-21
4182,Jul-21
3870,Jul-21
4794,Jul-21
7975,Jul-21
8150,Aug-21
6016,Aug-21
4410,Aug-21
2583,Aug-21
3150,Aug-21
7080,Aug-21
7100,Sep-21
3995,Sep-21
2623,Sep-21
2460,Sep-21
3000,Sep-21
4872,Sep-21
7168,Oct-21
4590,Oct-21
2600,Oct-21
2288,Oct-21
3038,Oct-21
4914,Oct-21
8100,Nov-21
4505,Nov-21
4472,Nov-21
4284,Nov-21
4320,Nov-21
6272,Nov-21
10416,Dec-21
5000,Dec-21
5450,Dec-21
5194,Dec-21
5551,Dec-21
7995,Dec-21
4416,Jan-21
2541,Jan-21
1728,Jan-21
1026,Jan-21
1927,Jan-21
2277,Jan-21
4998,Feb-21
1696,Feb-21
1512,Feb-21
870,Feb-21
1927,Feb-21
2368,Feb-21
4608,Mar-21
1856,Mar-21
1416,Mar-21
594,Mar-21
1462,Mar-21
1952,Mar-21
4522,Apr-21
1683,Apr-21
1224,Apr-21
729,Apr-21
1188,Apr-21
2244,Apr-21
6240,May-21
2788,May-21
2850,May-21
2128,May-21
3196,May-21
5202,May-21
7020,Jun-21
4620,Jun-21
2622,Jun-21
2535,Jun-21
2990,Jun-21
6000,Jun-21
8836,Jul-21
4116,Jul-21
2997,Jul-21
2268,Jul-21
3552,Jul-21
7074,Jul-21
8460,Aug-21
4242,Aug-21
2775,Aug-21
1872,Aug-21
2116,Aug-21
5460,Aug-21
5704,Sep-21
2952,Sep-21
1989,Sep-21
1406,Sep-21
1927,Sep-21
3650,Sep-21
6307,Oct-21
3024,Oct-21
1932,Oct-21
1488,Oct-21
2204,Oct-21
4216,Oct-21
6372,Nov-21
3680,Nov-21
3264,Nov-21
3185,Nov-21
3245,Nov-21
5369,Nov-21
8195,Dec-21
5145,Dec-21
4459,Dec-21
3901,Dec-21
4565,Dec-21
5959,Dec-21
4750,Jan-21
3219,Jan-21
2520,Jan-21
1386,Jan-21
2940,Jan-21
2997,Jan-21
5811,Feb-21
1998,Feb-21
1885,Feb-21
1088,Feb-21
2940,Feb-21
3276,Feb-21
5070,Mar-21
2128,Mar-21
1972,Mar-21
960,Mar-21
1872,Mar-21
2774,Mar-21
5400,Apr-21
2204,Apr-21
1624,Apr-21
1216,Apr-21
1610,Apr-21
2484,Apr-21
7668,May-21
3504,May-21
3182,May-21
2772,May-21
3500,May-21
6215,May-21
8750,Jun-21
4512,Jun-21
3654,Jun-21
3360,Jun-21
3922,Jun-21
6888,Jun-21
10206,Jul-21
5376,Jul-21
3564,Jul-21
3360,Jul-21
4293,Jul-21
8008,Jul-21
8313,Aug-21
5184,Aug-21
3485,Aug-21
2788,Aug-21
2652,Aug-21
5775,Aug-21
6500,Sep-21
3525,Sep-21
2460,Sep-21
1886,Sep-21
2550,Sep-21
4482,Sep-21
6667,Oct-21
3744,Oct-21
2597,Oct-21
1900,Oct-21
2688,Oct-21
4662,Oct-21
6660,Nov-21
4284,Nov-21
4080,Nov-21
4000,Nov-21
4080,Nov-21
6365,Nov-21
8850,Dec-21
5151,Dec-21
4400,Dec-21
4611,Dec-21
4680,Dec-21
7504,Dec-21
3910,Jan-21
2142,Jan-21
1512,Jan-21
580,Jan-21
1452,Jan-21
2079,Jan-21
4046,Feb-21
1224,Feb-21
1176,Feb-21
377,Feb-21
1435,Feb-21
2145,Feb-21
3774,Mar-21
1496,Mar-21
1173,Mar-21
232,Mar-21
880,Mar-21
1632,Mar-21
3552,Apr-21
1056,Apr-21
864,Apr-21
377,Apr-21
660,Apr-21
1650,Apr-21
5978,May-21
2107,May-21
2340,May-21
1716,May-21
2254,May-21
4212,May-21
6486,Jun-21
3690,Jun-21
2535,Jun-21
2340,Jun-21
2784,Jun-21
4488,Jun-21
7682,Jul-21
3321,Jul-21
2405,Jul-21
2146,Jul-21
2961,Jul-21
5800,Jul-21
6578,Aug-21
3822,Aug-21
2850,Aug-21
1443,Aug-21
1395,Aug-21
4524,Aug-21
4995,Sep-21
2408,Sep-21
1368,Sep-21
1053,Sep-21
1269,Sep-21
3016,Sep-21
4982,Oct-21
2576,Oct-21
1305,Oct-21
1081,Oct-21
1045,Oct-21
3712,Oct-21
5225,Nov-21
2898,Nov-21
3072,Nov-21
2784,Nov-21
2552,Nov-21
4620,Nov-21
7290,Dec-21
3510,Dec-21
3478,Dec-21
3120,Dec-21
3808,Dec-21
5100,Dec-21
4788,Jan-21
2584,Jan-21
1971,Jan-21
884,Jan-21
1968,Jan-21
2660,Jan-21
5040,Feb-21
1558,Feb-21
1740,Feb-21
2176,Feb-21
1968,Feb-21
2850,Feb-21
4826,Mar-21
1786,Mar-21
1400,Mar-21
2958,Mar-21
1334,Mar-21
2106,Mar-21
4446,Apr-21
1665,Apr-21
1189,Apr-21
1120,Apr-21
1617,Apr-21
3237,Apr-21
6837,May-21
2538,May-21
2296,May-21
2068,May-21
2700,May-21
4840,May-21
7905,Jun-21
4418,Jun-21
2856,Jun-21
2665,Jun-21
3009,Jun-21
5454,Jun-21
7800,Jul-21
5145,Jul-21
3157,Jul-21
2464,Jul-21
3604,Jul-21
7040,Jul-21
8050,Aug-21
4136,Aug-21
2898,Aug-21
2142,Aug-21
2200,Aug-21
5278,Aug-21
7155,Sep-21
3087,Sep-21
1599,Sep-21
1512,Sep-21
1768,Sep-21
3591,Sep-21
6840,Oct-21
2968,Oct-21
1802,Oct-21
1458,Oct-21
1674,Oct-21
4290,Oct-21
7006,Nov-21
4680,Nov-21
4150,Nov-21
4080,Nov-21
4410,Nov-21
6272,Nov-21
9600,Dec-21
5565,Dec-21
4998,Dec-21
3900,Dec-21
5208,Dec-21
7280,Dec-21
6688,Jan-21
3948,Jan-21
2912,Jan-21
1716,Jan-21
3536,Jan-21
4312,Jan-21
6847,Feb-21
2684,Feb-21
2442,Feb-21
1620,Feb-21
3402,Feb-21
3655,Feb-21
6248,Mar-21
2940,Mar-21
2618,Mar-21
1368,Mar-21
2397,Mar-21
3280,Mar-21
5617,Apr-21
2408,Apr-21
2080,Apr-21
1584,Apr-21
1938,Apr-21
3960,Apr-21
8470,May-21
4320,May-21
3675,May-21
2990,May-21
3960,May-21
7200,May-21
9454,Jun-21
6148,Jun-21
3645,Jun-21
4230,Jun-21
4698,Jun-21
7254,Jun-21
9828,Jul-21
5865,Jul-21
4508,Jul-21
4140,Jul-21
5076,Jul-21
7625,Jul-21
10208,Aug-21
5618,Aug-21
5040,Aug-21
3332,Aug-21
3705,Aug-21
6344,Aug-21
7672,Sep-21
4250,Sep-21
2576,Sep-21
2340,Sep-21
2900,Sep-21
4602,Sep-21
8246,Oct-21
4050,Oct-21
3186,Oct-21
2530,Oct-21
3366,Oct-21
5751,Oct-21
8064,Nov-21
4455,Nov-21
5472,Nov-21
4125,Nov-21
5360,Nov-21
6580,Nov-21
10752,Dec-21
5500,Dec-21
6215,Dec-21
4536,Dec-21
5427,Dec-21
7208,Dec-21
6419,Jan-21
4095,Jan-21
3078,Jan-21
1978,Jan-21
3304,Jan-21
4312,Jan-21
8820,Feb-21
3375,Feb-21
3510,Feb-21
2436,Feb-21
4648,Feb-21
4508,Feb-21
8085,Mar-21
3381,Mar-21
2850,Mar-21
1672,Mar-21
3480,Mar-21
3375,Mar-21
7392,Apr-21
3332,Apr-21
2774,Apr-21
2156,Apr-21
3021,Apr-21
4508,Apr-21
11072,May-21
4698,May-21
4998,May-21
4160,May-21
4914,May-21
7475,May-21
9971,Jun-21
6888,Jun-21
4664,Jun-21
4732,Jun-21
5640,Jun-21
9108,Jun-21
12544,Jul-21
7205,Jul-21
5886,Jul-21
4505,Jul-21
6120,Jul-21
8768,Jul-21
11760,Aug-21
7830,Aug-21
5460,Aug-21
3672,Aug-21
4307,Aug-21
6784,Aug-21
9086,Sep-21
5130,Sep-21
3900,Sep-21
2968,Sep-21
4032,Sep-21
6664,Sep-21
7616,Oct-21
5208,Oct-21
3186,Oct-21
2914,Oct-21
3266,Oct-21
5832,Oct-21
7956,Nov-21
6076,Nov-21
6552,Nov-21
5440,Nov-21
5751,Nov-21
9048,Nov-21
11999,Dec-21
6785,Dec-21
6696,Dec-21
5456,Dec-21
7770,Dec-21
8658,Dec-21
7540,Jan-21
4200,Jan-21
3960,Jan-21
1911,Jan-21
3240,Jan-21
4212,Jan-21
8996,Feb-21
3127,Feb-21
3569,Feb-21
13056,Jan-20
11520,Jan-20
11200,Jan-20
10116,Jan-20
13158,Jan-20
12540,Jan-20
12804,Jan-20
12285,Jan-20
10336,Jan-20
7936,Jan-20
13158,Jan-20
12600,Jan-20
15600,Jan-20
11025,Jan-20
8478,Jan-20
7440,Jan-20
12427,Jan-20
11628,Jan-20
12276,Jan-20
11025,Feb-20
8820,Feb-20
8959,Feb-20
12364,Feb-20
12987,Feb-20
16104,Feb-20
10952,Feb-20
10368,Feb-20
9537,Feb-20
13160,Feb-20
14080,Mar-20
18800,Mar-20
13940,Mar-20
10952,Mar-20
11286,Mar-20
12960,Mar-20
15962,Mar-20
19096,Mar-20
13038,Mar-20
10325,Mar-20
9450,Mar-20
12788,Mar-20
16544,Mar-20
15375,Mar-20
13283,Mar-20
11618,Mar-20
12960,Mar-20
11997,Apr-20
17040,Apr-20
15912,Apr-20
15050,Apr-20
11340,Apr-20
10404,Apr-20
13860,Apr-20
15750,Apr-20
14739,Apr-20
16500,Apr-20
18538,Apr-20
12480,Apr-20
12642,Apr-20
11070,Apr-20
13160,May-20
17066,May-20
20160,May-20
13330,May-20
13986,May-20
12546,May-20
13392,May-20
16320,Jul-20
5400,Jul-20
7020,Jul-20
6426,Jul-20
5670,Jul-20
4576,Jul-20
5600,Jul-20
5100,Jul-20
6647,Jul-20
6372,Jul-20
5538,Jul-20
4480,Jul-20
6006,Jul-20
6120,Jul-20
7890,Aug-20
5152,Aug-20
6120,Aug-20
5425,Aug-20
6612,Aug-20
7038,Aug-20
8874,Aug-20
5568,Aug-20
5964,Aug-20
6086,Aug-20
7344,Aug-20
7560,Aug-20
8610,Aug-20
5520,Aug-20
7595,Aug-20
6300,Aug-20
9440,Aug-20
8260,Aug-20
10659,Aug-20
7128,Aug-20
6838,Aug-20
6409,Aug-20
13300,Aug-20
8555,Aug-20
9120,Aug-20
10846,Aug-20
6272,Aug-20
7161,Aug-20
10872,Aug-20
8235,Aug-20
10065,Aug-20
10846,Sep-20
6450,Sep-20
7980,Sep-20
10530,Sep-20
8712,Sep-20
8160,Sep-20
11340,Sep-20
7400,Sep-20
7416,Sep-20
12516,Sep-20
8432,Sep-20
7192,Sep-20
9945,Sep-20
7344,Sep-20
6440,Sep-20
10019,Sep-20
9180,Oct-20
9486,Oct-20
9554,Oct-20
8280,Oct-20
5850,Oct-20
12716,Oct-20
10656,Oct-20
11322,Oct-20
11324,Oct-20
7560,Oct-20
6240,Oct-20
12546,Oct-20
7920,Nov-20
8184,Nov-20
8943,Nov-20
7665,Nov-20
6574,Nov-20
8388,Nov-20
8092,Nov-20
8604,Nov-20
9880,Nov-20
7410,Nov-20
6930,Nov-20
6930,Nov-20
9792,Nov-20
9009,Nov-20
9870,Nov-20
9792,Dec-20
8670,Dec-20
