Region,Operating Profit,Year
Northeast,45937.5,2021
Northeast,54000,2021
Northeast,91437.5,2021
Northeast,135000,2021
Northeast,215325,2021
Northeast,110687.5,2021
Northeast,68750,2021
Northeast,75000,2021
Northeast,110250,2021
Northeast,203125,2021
Northeast,236250,2021
Northeast,120312.5,2021
Northeast,75000,2021
Northeast,86250,2021
Northeast,130812.5,2021
Northeast,253750,2021
Northeast,277875,2021
Northeast,147000,2021
Northeast,85937.5,2021
Northeast,94875,2021
Northeast,136500,2021
Northeast,271250,2021
Northeast,270562.5,2021
Northeast,147000,2021
Northeast,85937.5,2021
Northeast,77625,2021
Northeast,105875,2021
Northeast,217500,2021
Northeast,210375,2021
Northeast,113750,2021
Northeast,61875,2021
Northeast,70875,2021
Northeast,101062.5,2021
Northeast,187500,2021
Northeast,216000,2021
Northeast,109375,2021
Northeast,65625,2021
Northeast,75000,2021
Northeast,105000,2021
Northeast,203125,2021
Northeast,209250,2021
Northeast,105000,2021
Northeast,68125,2021
Northeast,86250,2021
Northeast,125125,2021
Northeast,227500,2021
Northeast,255937.5,2021
Northeast,129937.5,2021
Northeast,85937.5,2021
Northeast,94875,2021
Northeast,130812.5,2021
Northeast,236250,2021
Northeast,160000,2021
Northeast,72000,2021
Northeast,63000,2021
Northeast,55125,2021
Northeast,75000,2021
Northeast,60000,2021
Northeast,170000,2021
Northeast,60000,2021
Northeast,57750,2021
West,52062.5,2021
West,75000,2021
West,60000,2021
West,164000,2021
West,63000,2021
West,57750,2021
West,49000,2021
West,67500,2021
West,55000,2021
West,160000,2021
West,60000,2021
West,52500,2021
West,52062.5,2021
West,63750,2021
West,55000,2021
West,205000,2021
West,70875,2021
West,70000,2021
West,63000,2021
West,71250,2021
West,82500,2021
West,212500,2021
West,81000,2021
West,73500,2021
West,70000,2021
West,75000,2021
West,89375,2021
West,218750,2021
West,84375,2021
West,77000,2021
West,70000,2021
West,78750,2021
West,96250,2021
West,212500,2021
West,84375,2021
West,77000,2021
West,73500,2021
West,75000,2021
West,92812.5,2021
West,200000,2021
West,81000,2021
West,73500,2021
West,70000,2021
West,75000,2021
West,82500,2021
West,213125,2021
West,81000,2021
West,78750,2021
West,74812.5,2021
West,78375,2021
West,90000,2021
West,206250,2021
West,77625,2021
West,81900,2021
West,78750,2021
West,78375,2021
West,86250,2021
West,220000,2021
West,81000,2021
West,86625,2021
West,78750,2021
West,82500,2021
West,90000,2021
West,36750,2021
West,49000,2021
West,49000,2021
West,28000,2021
West,27000,2021
West,48000,2021
West,47250,2021
West,49000,2021
West,49000,2021
Southeast,28000,2021
Southeast,22500,2021
Southeast,39000,2021
Southeast,66500,2021
Southeast,56875,2021
Southeast,67375,2021
Southeast,43750,2021
Southeast,22000,2021
Southeast,45000,2021
Southeast,91437.5,2021
Southeast,57750,2021
Southeast,68250,2021
Southeast,35437.5,2021
Southeast,25000,2021
Southeast,58500,2021
Southeast,87500,2021
Southeast,67375,2021
Southeast,67375,2021
Southeast,48125,2021
Southeast,31500,2021
Southeast,94500,2021
Southeast,149187.5,2021
Southeast,147875,2021
Southeast,182000,2021
Southeast,147000,2021
Southeast,144000,2021
Southeast,220500,2021
Southeast,252875,2021
Southeast,220500,2021
Southeast,204750,2021
Southeast,163625,2021
Southeast,216000,2021
Southeast,189000,2021
Southeast,252000,2021
Southeast,217000,2021
Southeast,159250,2021
Southeast,104125,2021
Southeast,119000,2021
Southeast,56250,2021
Southeast,78750,2021
Southeast,86625,2021
Southeast,43750,2021
Southeast,35000,2021
Southeast,54000,2021
Southeast,33750,2021
Southeast,49000,2021
Southeast,101062.5,2021
Southeast,61250,2021
Southeast,51187.5,2021
Southeast,66000,2021
Southeast,63000,2021
Southeast,90562.5,2021
Southeast,113750,2021
Southeast,74812.5,2021
Southeast,86625,2021
Southeast,127500,2021
Southeast,132000,2021
Southeast,170625,2021
Southeast,196875,2021
Southeast,134750,2021
Southeast,134750,2021
Southeast,152000,2021
Southeast,146625,2021
Southeast,131250,2021
Southeast,77000,2021
Southeast,41250,2021
Southeast,42000,2021
Southeast,81000,2021
Southeast,105875,2021
Southeast,140000,2021
Southeast,63000,2021
Southeast,37500,2021
Midwest,39375,2021
Midwest,81000,2021
Midwest,105875,2021
Midwest,134750,2021
Midwest,63000,2021
Midwest,35625,2021
Midwest,34125,2021
Midwest,67500,2021
Midwest,91437.5,2021
Midwest,126875,2021
Midwest,68000,2021
Midwest,40500,2021
Midwest,45937.5,2021
Midwest,80000,2021
Midwest,115500,2021
Midwest,198750,2021
Midwest,100000,2021
Midwest,64125,2021
Midwest,70875,2021
Midwest,104500,2021
Midwest,189750,2021
Midwest,226875,2021
Midwest,115000,2021
Midwest,74250,2021
Midwest,82687.5,2021
Midwest,126000,2021
Midwest,241312.5,2021
Midwest,270000,2021
Midwest,143000,2021
Midwest,86250,2021
Midwest,91875,2021
Midwest,132000,2021
Midwest,259187.5,2021
Midwest,262500,2021
Midwest,143000,2021
Midwest,77625,2021
Midwest,64312.5,2021
Midwest,90000,2021
Midwest,185625,2021
Midwest,180000,2021
Midwest,96000,2021
Midwest,52500,2021
Midwest,58187.5,2021
Midwest,85500,2021
Midwest,158125,2021
Midwest,187500,2021
Midwest,92000,2021
Midwest,51000,2021
Midwest,56000,2021
Midwest,80000,2021
Midwest,158812.5,2021
Midwest,168750,2021
Midwest,90000,2021
Midwest,60075,2021
Midwest,74812.5,2021
Midwest,108000,2021
Midwest,223437.5,2021
Midwest,255000,2021
Midwest,130000,2021
Midwest,90000,2021
Midwest,96250,2021
Midwest,132000,2021
Midwest,232375,2021
Midwest,75000,2021
Midwest,44625,2021
Midwest,29750,2021
Midwest,27500,2021
Midwest,45500,2021
Midwest,63750,2021
Midwest,81000,2021
Midwest,34125,2021
Midwest,26250,2021
Midwest,25000,2021
Midwest,45500,2021
Midwest,60000,2021
Midwest,86800,2021
Midwest,36750,2021
Midwest,30625,2021
Midwest,24000,2021
Midwest,39375,2021
Midwest,61250,2021
Midwest,80500,2021
Midwest,28875,2021
Midwest,19250,2021
Midwest,20000,2021
Midwest,31500,2021
Midwest,52500,2021
Midwest,99200,2021
Midwest,39812.5,2021
Midwest,31500,2021
Midwest,27000,2021
Midwest,39375,2021
Midwest,87500,2021
Midwest,84000,2021
Midwest,36750,2021
Midwest,32812.5,2021
Midwest,35000,2021
Midwest,49000,2021
Midwest,118125,2021
Midwest,120000,2021
Midwest,61250,2021
Midwest,44625,2021
Midwest,45000,2021
Midwest,52500,2021
Midwest,123750,2021
Midwest,112000,2021
Midwest,66500,2021
Midwest,49000,2021
Midwest,32500,2021
Midwest,36750,2021
Midwest,95000,2021
Midwest,84000,2021
Midwest,42000,2021
Midwest,15750,2021
Midwest,16500,2021
Midwest,24062.5,2021
Midwest,52500,2021
Midwest,73500,2021
Midwest,30625,2021
Midwest,21875,2021
Midwest,22500,2021
Midwest,27562.5,2021
Midwest,70000,2021
Midwest,70000,2021
Midwest,30625,2021
Midwest,25812.5,2021
Midwest,32500,2021
Midwest,47250,2021
Midwest,100000,2021
Midwest,117000,2021
Midwest,55125,2021
Midwest,49000,2021
Midwest,49000,2021
Midwest,55125,2021
Midwest,112500,2021
Midwest,67500,2021
Midwest,41562.5,2021
Midwest,24937.5,2021
Midwest,26000,2021
Midwest,45937.5,2021
Midwest,59375,2021
Midwest,72500,2021
Midwest,32812.5,2021
Midwest,22312.5,2021
West,24000,2021
West,45937.5,2021
West,56250,2021
West,80400,2021
West,36750,2021
West,28000,2021
West,25000,2021
West,42000,2021
West,60000,2021
West,75000,2021
West,28437.5,2021
West,17062.5,2021
West,20000,2021
West,33687.5,2021
West,50000,2021
West,93800,2021
West,39375,2021
West,30625,2021
West,27500,2021
West,42000,2021
West,90000,2021
West,78000,2021
West,35000,2021
West,29750,2021
West,32000,2021
West,49000,2021
West,115000,2021
West,112000,2021
West,57750,2021
West,41562.5,2021
West,42500,2021
West,52062.5,2021
West,120000,2021
West,105000,2021
West,64312.5,2021
West,47250,2021
West,30000,2021
West,36750,2021
West,91875,2021
West,78000,2021
West,39375,2021
West,12250,2021
West,13000,2021
West,22750,2021
West,50000,2021
West,69000,2021
West,28000,2021
West,21000,2021
West,22000,2021
West,28875,2021
West,70000,2021
West,66000,2021
West,28000,2021
West,24150,2021
West,30000,2021
West,49000,2021
West,101250,2021
West,112000,2021
West,52500,2021
West,47250,2021
West,48000,2021
West,56000,2021
West,112500,2021
West,36750,2021
West,49000,2021
West,49000,2021
West,28000,2021
West,27000,2021
West,48000,2021
West,47250,2021
West,49000,2021
West,49000,2021
West,28000,2021
West,22500,2021
West,39000,2021
West,66500,2021
West,56875,2021
West,67375,2021
West,43750,2021
West,22000,2021
West,45000,2021
West,91437.5,2021
West,57750,2021
West,68250,2021
West,35437.5,2021
West,25000,2021
West,58500,2021
West,87500,2021
West,67375,2021
West,67375,2021
West,48125,2021
West,31500,2021
West,94500,2021
West,149187.5,2021
West,147875,2021
West,182000,2021
West,147000,2021
West,144000,2021
West,220500,2021
West,252875,2021
West,220500,2021
West,204750,2021
West,163625,2021
West,216000,2021
West,189000,2021
West,252000,2021
West,217000,2021
West,159250,2021
West,104125,2021
West,119000,2021
West,56250,2021
West,78750,2021
West,86625,2021
West,43750,2021
West,35000,2021
West,54000,2021
West,33750,2021
West,49000,2021
West,101062.5,2021
West,61250,2021
West,51187.5,2021
West,66000,2021
West,63000,2021
West,90562.5,2021
West,113750,2021
West,74812.5,2021
West,86625,2021
West,127500,2021
West,132000,2021
West,170625,2021
West,196875,2021
West,134750,2021
West,134750,2021
West,152000,2021
West,146625,2021
West,56000,2021
West,72000,2021
West,72000,2021
West,45000,2021
West,45000,2021
West,70875,2021
West,70000,2021
West,72000,2021
West,72000,2021
South,45000,2021
South,39375,2021
South,59062.5,2021
South,94500,2021
South,82500,2021
South,96000,2021
South,66000,2021
South,40500,2021
South,55125,2021
South,105000,2021
South,71500,2021
South,82500,2021
South,44000,2021
South,35437.5,2021
South,73500,2021
South,99000,2021
South,80000,2021
South,80000,2021
South,58500,2021
South,40500,2021
South,130812.5,2021
South,198000,2021
South,196000,2021
South,238000,2021
South,195500,2021
South,192375,2021
South,288750,2021
South,324000,2021
South,285000,2021
South,266000,2021
South,216000,2021
South,277875,2021
South,250250,2021
South,323000,2021
South,280500,2021
South,210000,2021
South,142500,2021
South,138937.5,2021
South,73500,2021
South,90000,2021
South,100000,2021
South,54000,2021
South,45000,2021
South,68062.5,2021
South,42000,2021
South,56000,2021
South,115000,2021
South,72000,2021
South,60000,2021
South,78750,2021
South,77000,2021
South,100000,2021
South,126000,2021
South,84000,2021
South,100000,2021
South,149625,2021
South,178500,2021
South,224000,2021
South,256000,2021
South,180000,2021
South,180000,2021
South,200812.5,2021
South,196875,2021
South,40500,2021
South,60750,2021
South,42750,2021
South,66500,2021
South,32500,2021
South,74812.5,2021
South,46875,2021
South,63000,2021
South,44625,2021
West,52500,2021
West,25000,2021
West,70875,2021
West,65625,2021
West,87500,2021
West,47250,2021
West,55125,2021
West,30000,2021
West,70000,2021
West,45500,2021
West,68250,2021
West,41562.5,2021
West,50625,2021
West,28875,2021
West,82500,2021
West,49000,2021
West,76125,2021
West,50312.5,2021
West,78750,2021
West,60000,2021
West,168750,2021
West,118125,2021
West,131250,2021
West,105000,2021
West,123750,2021
West,74250,2021
West,247500,2021
West,155000,2021
West,170500,2021
West,185000,2021
West,131250,2021
West,101062.5,2021
West,286000,2021
West,150000,2021
West,165000,2021
West,185000,2021
West,118750,2021
West,91437.5,2021
West,239250,2021
West,148500,2021
West,137500,2021
West,162000,2021
West,120000,2021
West,77000,2021
West,171875,2021
West,92000,2021
West,92000,2021
West,94500,2021
West,84375,2021
West,42875,2021
West,129937.5,2021
West,94500,2021
West,94500,2021
West,144000,2021
West,135000,2021
West,81812.5,2021
West,223437.5,2021
West,170500,2021
West,170500,2021
West,162000,2021
West,157500,2021
West,91437.5,2021
West,259187.5,2021
West,44625,2021
West,68000,2021
West,59500,2021
West,38500,2021
West,30375,2021
West,42500,2021
West,49875,2021
West,60000,2021
West,52500,2021
West,31500,2021
West,20250,2021
West,35000,2021
West,70000,2021
West,70000,2021
West,61250,2021
West,39375,2021
West,20625,2021
West,40625,2021
West,87500,2021
West,66000,2021
West,67375,2021
West,43750,2021
West,24750,2021
West,56875,2021
West,91875,2021
West,82500,2021
West,77000,2021
West,52500,2021
West,33000,2021
West,65625,2021
West,109375,2021
West,104500,2021
West,91437.5,2021
West,61250,2021
West,37125,2021
West,91875,2021
West,118125,2021
West,115500,2021
West,91437.5,2021
West,65625,2021
West,70125,2021
West,74375,2021
West,120312.5,2021
West,138000,2021
West,86625,2021
West,77000,2021
West,78000,2021
West,65625,2021
West,90562.5,2021
West,115000,2021
West,66937.5,2021
West,59062.5,2021
West,61875,2021
West,63750,2021
West,78750,2021
West,100000,2021
West,51187.5,2021
West,47250,2021
West,45375,2021
West,48750,2021
West,78750,2021
West,105000,2021
West,59062.5,2021
West,55125,2021
West,49500,2021
West,63750,2021
West,98437.5,2021
West,125000,2021
West,66937.5,2021
West,66937.5,2021
West,57750,2021
West,67500,2021
West,58187.5,2021
West,85500,2021
West,74812.5,2021
West,51187.5,2021
West,41250,2021
West,53437.5,2021
West,64312.5,2021
West,76500,2021
West,66937.5,2021
West,43312.5,2021
West,30000,2021
West,45000,2021
West,86625,2021
West,88000,2021
West,77000,2021
West,52937.5,2021
West,31500,2021
West,51562.5,2021
West,105875,2021
West,84000,2021
West,84000,2021
West,57750,2021
West,36000,2021
West,70312.5,2021
West,110687.5,2021
West,102000,2021
West,94500,2021
West,67375,2021
West,45000,2021
West,79687.5,2021
West,134750,2021
West,132000,2021
West,115500,2021
West,81812.5,2021
West,54000,2021
West,112500,2021
West,144375,2021
West,144000,2021
West,115500,2021
West,86625,2021
West,90000,2021
West,93750,2021
West,147000,2021
West,169000,2021
West,110250,2021
West,99750,2021
West,99750,2021
West,84375,2021
West,109375,2021
West,137500,2021
West,83125,2021
West,74375,2021
West,76500,2021
West,77187.5,2021
West,96250,2021
West,121000,2021
West,65625,2021
West,61250,2021
West,58500,2021
West,70312.5,2021
West,115500,2021
West,156000,2021
West,94500,2021
West,89250,2021
West,78750,2021
West,93750,2021
West,147000,2021
West,182000,2021
West,105000,2021
West,105000,2021
West,89250,2021
West,98437.5,2021
West,54000,2021
West,72000,2021
West,63000,2021
West,48000,2021
West,39375,2021
West,45000,2021
West,60000,2021
West,64000,2021
West,56000,2021
Southeast,40000,2021
Southeast,27562.5,2021
Southeast,37500,2021
Southeast,84000,2021
Southeast,75000,2021
Southeast,65625,2021
Southeast,50000,2021
Southeast,28875,2021
Southeast,43750,2021
Southeast,105000,2021
Southeast,71500,2021
Southeast,72187.5,2021
Southeast,55000,2021
Southeast,33687.5,2021
Southeast,61250,2021
Southeast,110000,2021
Southeast,88000,2021
Southeast,81812.5,2021
Southeast,65000,2021
Southeast,43312.5,2021
Southeast,70000,2021
Southeast,135000,2021
Southeast,115500,2021
Southeast,101062.5,2021
Southeast,80000,2021
Southeast,52937.5,2021
Southeast,100625,2021
Southeast,145000,2021
Southeast,126500,2021
Southeast,101062.5,2021
Southeast,85000,2021
Southeast,91437.5,2021
Southeast,83125,2021
Southeast,148500,2021
Southeast,150000,2021
Southeast,96250,2021
Southeast,99000,2021
Southeast,102375,2021
Southeast,74375,2021
Southeast,108000,2021
Southeast,120000,2021
Southeast,70875,2021
Southeast,72000,2021
Southeast,77000,2021
Southeast,67500,2021
Southeast,94500,2021
Southeast,105000,2021
Southeast,55125,2021
Southeast,58500,2021
Southeast,57750,2021
Southeast,61250,2021
Southeast,115500,2021
Southeast,138000,2021
Southeast,81812.5,2021
Southeast,88000,2021
Southeast,79625,2021
Southeast,83125,2021
Southeast,148500,2021
Southeast,162000,2021
Southeast,91437.5,2021
Southeast,104500,2021
Southeast,91000,2021
Southeast,87500,2021
Southeast,184500,2021
Southeast,115500,2021
Southeast,61875,2021
Southeast,70875,2021
Southeast,126875,2021
Southeast,165000,2021
Southeast,193500,2021
Southeast,101500,2021
Southeast,58125,2021
Southeast,65625,2021
Southeast,122500,2021
Southeast,140000,2021
Southeast,160650,2021
Southeast,85750,2021
Southeast,45312.5,2021
Southeast,51750,2021
Southeast,98437.5,2021
Southeast,126875,2021
Southeast,153562.5,2021
Southeast,82687.5,2021
Southeast,42187.5,2021
Southeast,54000,2021
Southeast,109375,2021
Southeast,155000,2021
Southeast,235125,2021
Southeast,131250,2021
Southeast,81562.5,2021
Southeast,91125,2021
Southeast,134750,2021
Southeast,240000,2021
Southeast,259875,2021
Southeast,140000,2021
Southeast,96875,2021
Southeast,112500,2021
Southeast,170625,2021
Southeast,323750,2021
Southeast,336375,2021
Southeast,189000,2021
Southeast,113437.5,2021
Southeast,127875,2021
Southeast,182000,2021
Southeast,341250,2021
Southeast,329062.5,2021
Southeast,189000,2021
Southeast,113437.5,2021
Southeast,104625,2021
Southeast,144375,2021
Southeast,277500,2021
Southeast,253687.5,2021
Southeast,144375,2021
Southeast,72500,2021
Southeast,84000,2021
Southeast,122500,2021
Southeast,220000,2021
Southeast,241312.5,2021
Southeast,126000,2021
Southeast,75937.5,2021
Southeast,87750,2021
Southeast,125125,2021
Southeast,232500,2021
Southeast,228937.5,2021
Southeast,118125,2021
Southeast,78187.5,2021
Southeast,123750,2021
Southeast,177625,2021
Southeast,309375,2021
Southeast,338625,2021
Southeast,183750,2021
Southeast,123750,2021
Southeast,139500,2021
Southeast,189875,2021
Southeast,328125,2021
Southeast,129500,2021
Southeast,88812.5,2021
Southeast,72500,2021
Southeast,69000,2021
Southeast,98437.5,2021
Southeast,126875,2021
Southeast,136500,2021
Southeast,76562.5,2021
Southeast,67500,2021
Southeast,63000,2021
Southeast,94500,2021
Southeast,105000,2021
Southeast,110400,2021
Southeast,63000,2021
Southeast,50000,2021
Southeast,47500,2021
Southeast,73500,2021
Southeast,93750,2021
Southeast,105000,2021
Southeast,60375,2021
Southeast,46000,2021
Southeast,50000,2021
Southeast,82687.5,2021
Southeast,118125,2021
Southeast,170100,2021
Southeast,102375,2021
Southeast,100000,2021
Southeast,92000,2021
Southeast,105000,2021
Southeast,192500,2021
Southeast,190000,2021
Southeast,110250,2021
Southeast,135000,2021
Southeast,130000,2021
Southeast,147875,2021
